%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.zone,field.letter
1580701309538160571,559,1580683752995532035,gps,42.3421733333,-71.0939633333,10.5,327511.464457,4689891.97717,19,T
1580701310508692270,560,1580683753966305971,gps,42.3421733333,-71.0939633333,10.5,327511.464457,4689891.97717,19,T
1580701311508968783,561,1580683754966651916,gps,42.3421733333,-71.0939633333,10.5,327511.464457,4689891.97717,19,T
1580701312537433134,562,1580683755994890928,gps,42.3421733333,-71.0939633333,10.5,327511.464457,4689891.97717,19,T
1580701313516529738,563,1580683756974339008,gps,42.3421733333,-71.0939633333,10.5,327511.464457,4689891.97717,19,T
1580701314536323201,564,1580683757994085073,gps,42.3421733333,-71.0939633333,10.5,327511.464457,4689891.97717,19,T
1580701315510240334,565,1580683758968050003,gps,42.3421733333,-71.0939633333,10.5,327511.464457,4689891.97717,19,T
1580701316512210319,566,1580683759969640970,gps,42.3421733333,-71.0939633333,10.5,327511.464457,4689891.97717,19,T
1580701317512357299,567,1580683760969626903,gps,42.3421733333,-71.0939633333,10.5,327511.464457,4689891.97717,19,T
1580701318511973336,568,1580683761969573974,gps,42.3421733333,-71.0939633333,10.5,327511.464457,4689891.97717,19,T
1580701319517824662,569,1580683762975429058,gps,42.3421733333,-71.0939633333,10.5,327511.464457,4689891.97717,19,T
1580701320505954259,570,1580683763963234901,gps,42.3421733333,-71.0939633333,10.5,327511.464457,4689891.97717,19,T
1580701321506627078,571,1580683764963911056,gps,42.3421733333,-71.0939633333,10.5,327511.464457,4689891.97717,19,T
1580701322511580321,572,1580683765969147920,gps,42.3421733333,-71.093965,10.5,327511.327161,4689891.98055,19,T
1580701323520637246,573,1580683766978341102,gps,42.3421733333,-71.093965,10.5,327511.327161,4689891.98055,19,T
1580701324513097768,574,1580683767970560073,gps,42.3421733333,-71.093965,10.5,327511.327161,4689891.98055,19,T
1580701325513036656,575,1580683768970793008,gps,42.3421733333,-71.093965,10.5,327511.327161,4689891.98055,19,T
1580701326512669293,576,1580683769969938039,gps,42.3421733333,-71.093965,10.5,327511.327161,4689891.98055,19,T
1580701327512963925,577,1580683770970448970,gps,42.3421733333,-71.093965,10.5,327511.327161,4689891.98055,19,T
1580701328505785685,578,1580683771963375091,gps,42.3421733333,-71.093965,10.5,327511.327161,4689891.98055,19,T
1580701329520926482,579,1580683772978641986,gps,42.3421733333,-71.093965,10.5,327511.327161,4689891.98055,19,T
1580701330511570035,580,1580683773970213890,gps,42.3421733333,-71.093965,10.5,327511.327161,4689891.98055,19,T
1580701331512156991,581,1580683774969806909,gps,42.342175,-71.093965,10.5,327511.331718,4689892.16562,19,T
1580701332512352502,582,1580683775970189094,gps,42.342175,-71.093965,10.5,327511.331718,4689892.16562,19,T
1580701333507530536,583,1580683776964981079,gps,42.342175,-71.093965,10.5,327511.331718,4689892.16562,19,T
1580701334512245966,584,1580683777970155000,gps,42.342175,-71.093965,10.5,327511.331718,4689892.16562,19,T
1580701335512034535,585,1580683778969876050,gps,42.342175,-71.093965,10.5,327511.331718,4689892.16562,19,T
1580701336513032050,586,1580683779970647096,gps,42.342175,-71.093965,10.5,327511.331718,4689892.16562,19,T
1580701337515103957,587,1580683780972606897,gps,42.342175,-71.093965,10.5,327511.331718,4689892.16562,19,T
1580701338511422715,588,1580683781968650102,gps,42.342175,-71.093965,10.5,327511.331718,4689892.16562,19,T
1580701339507281588,589,1580683782964633941,gps,42.342175,-71.093965,10.5,327511.331718,4689892.16562,19,T
1580701340512428321,590,1580683783970184087,gps,42.342175,-71.093965,10.5,327511.331718,4689892.16562,19,T
1580701341515293533,591,1580683784973059892,gps,42.342175,-71.093965,10.5,327511.331718,4689892.16562,19,T
1580701342518709199,592,1580683785976476907,gps,42.342175,-71.093965,10.5,327511.331718,4689892.16562,19,T
1580701343512272905,593,1580683786969897031,gps,42.342175,-71.093965,10.5,327511.331718,4689892.16562,19,T
1580701344504703724,594,1580683787963398933,gps,42.342175,-71.093965,10.5,327511.331718,4689892.16562,19,T
1580701345506472784,595,1580683788963891029,gps,42.342175,-71.093965,10.5,327511.331718,4689892.16562,19,T
1580701346530379471,596,1580683789988151073,gps,42.342175,-71.093965,10.5,327511.331718,4689892.16562,19,T
1580701347512612066,597,1580683790970257997,gps,42.342175,-71.093965,10.5,327511.331718,4689892.16562,19,T
1580701348539837331,598,1580683791997771978,gps,42.342175,-71.093965,10.5,327511.331718,4689892.16562,19,T
1580701349511529862,599,1580683792969227075,gps,42.342175,-71.093965,10.5,327511.331718,4689892.16562,19,T
1580701350511968852,600,1580683793969564914,gps,42.342175,-71.093965,10.5,327511.331718,4689892.16562,19,T
1580701351535124367,601,1580683794992681026,gps,42.342175,-71.093965,10.5,327511.331718,4689892.16562,19,T
1580701352541136761,602,1580683795998760938,gps,42.342175,-71.093965,10.5,327511.331718,4689892.16562,19,T
1580701353581197418,603,1580683797038746118,gps,42.342175,-71.093965,10.5,327511.331718,4689892.16562,19,T
1580701354606778018,604,1580683798065102100,gps,42.342175,-71.093965,10.5,327511.331718,4689892.16562,19,T
1580701355633337073,605,1580683799090804100,gps,42.342175,-71.093965,10.5,327511.331718,4689892.16562,19,T
1580701356652964021,606,1580683800110557079,gps,42.342175,-71.093965,10.5,327511.331718,4689892.16562,19,T
1580701357672210713,607,1580683801130160093,gps,42.342175,-71.093965,10.5,327511.331718,4689892.16562,19,T
1580701358688215791,608,1580683802146076917,gps,42.342175,-71.093965,10.5,327511.331718,4689892.16562,19,T
1580701359730721854,609,1580683803188463926,gps,42.342175,-71.093965,10.5,327511.331718,4689892.16562,19,T
1580701360715130971,610,1580683804172852039,gps,42.342175,-71.093965,10.5,327511.331718,4689892.16562,19,T
1580701361726562067,611,1580683805184307098,gps,42.342175,-71.093965,10.5,327511.331718,4689892.16562,19,T
