%time,field.header.seq,field.header.stamp,field.header.frame_id,field.Latitude,field.Longitude,field.Altitude,field.utm_easting,field.utm_northing,field.Zone,field.letter_as_fields,field.quality
1582845557411971474,447,1582845557410981416,GNSSpuck,42.33736917,-71.0871463983,-11.887,328059.933053,4689344.7041,19,T,5
1582845558405523219,448,1582845558404552936,GNSSpuck,42.3373691883,-71.0871449717,-12.253,328060.050637,4689344.70325,19,T,5
1582845559412755186,449,1582845559412065744,GNSSpuck,42.3373693183,-71.0871435417,-12.626,328060.1688,4689344.71479,19,T,5
1582845560413051629,450,1582845560412624597,GNSSpuck,42.3373694433,-71.0871421183,-13.008,328060.286401,4689344.72579,19,T,5
1582845561414668008,451,1582845561413810014,GNSSpuck,42.3373694533,-71.0871407883,-13.376,328060.395998,4689344.72421,19,T,5
1582845562421683160,452,1582845562418597459,GNSSpuck,42.33736962,-71.08713932,-13.766,328060.51742,4689344.73975,19,T,5
1582845563416549514,453,1582845563416206359,GNSSpuck,42.337369765,-71.087137845,-14.158,328060.639331,4689344.75287,19,T,5
1582845564428581719,454,1582845564426546096,GNSSpuck,42.337386365,-71.0871259233,-19.899,328061.666727,4689346.57207,19,T,5
1582845565423223386,455,1582845565421381473,GNSSpuck,42.3373773167,-71.0871305233,-17.252,328061.263101,4689345.57662,19,T,5
1582845566412670285,456,1582845566411249876,GNSSpuck,42.33737901,-71.0871284983,-18.001,328061.434543,4689345.76056,19,T,5
1582845567422373838,457,1582845567420857906,GNSSpuck,42.3373817767,-71.0871258417,-19.063,328061.66095,4689346.0624,19,T,5
1582845568416966882,458,1582845568415319204,GNSSpuck,42.3373837783,-71.0871237783,-19.854,328061.836391,4689346.2805,19,T,5
1582845569417506227,459,1582845569416046380,GNSSpuck,42.3373858683,-71.087121635,-20.669,328062.018663,4689346.50824,19,T,5
1582845570419526302,460,1582845570417563438,GNSSpuck,42.3373882133,-71.0871193933,-21.607,328062.209732,4689346.76411,19,T,5
1582845571430628417,461,1582845571427806377,GNSSpuck,42.3373902517,-71.08711716,-22.443,328062.399278,4689346.98593,19,T,5
1582845572414298360,462,1582845572412413835,GNSSpuck,42.3373919817,-71.08711518,-23.176,328062.567113,4689347.17403,19,T,5
1582845573422115479,463,1582845573420607089,GNSSpuck,42.337393425,-71.0871133933,-23.826,328062.718239,4689347.33069,19,T,5
1582845574418358714,464,1582845574416793823,GNSSpuck,42.3373945333,-71.0871118,-24.38,328062.852525,4689347.45054,19,T,5
1582845575426715646,465,1582845575423062562,GNSSpuck,42.337395645,-71.087110275,-24.923,328062.98119,4689347.5709,19,T,5
1582845576418155073,466,1582845576416967153,GNSSpuck,42.33739668,-71.0871087117,-25.489,328063.112804,4689347.68267,19,T,5
1582845577432634852,467,1582845577432141065,GNSSpuck,42.33739794,-71.0871071717,-26.067,328063.243109,4689347.81947,19,T,5
1582845578417620644,468,1582845578416730642,GNSSpuck,42.3373989917,-71.0871056683,-26.598,328063.369826,4689347.93321,19,T,5
1582845579429923943,469,1582845579426559925,GNSSpuck,42.33739973,-71.087104335,-27.054,328063.481684,4689348.0125,19,T,5
1582845580409341677,470,1582845580407104015,GNSSpuck,42.337400505,-71.0871029933,-27.54,328063.594327,4689348.09584,19,T,5
1582845581414303524,471,1582845581413910627,GNSSpuck,42.3374292117,-71.0870759217,-40.868,328065.902833,4689351.22876,19,T,5
1582845582421238548,472,1582845582419015407,GNSSpuck,42.3374281633,-71.0870758583,-40.683,328065.905194,4689351.11222,19,T,5
1582845583411503051,473,1582845583411142587,GNSSpuck,42.3374270217,-71.0870757117,-40.5,328065.914165,4689350.98515,19,T,5
1582845584406225618,474,1582845584404784679,GNSSpuck,42.3374244267,-71.087075785,-40.143,328065.901051,4689350.69714,19,T,5
1582845585423935432,475,1582845585422026157,GNSSpuck,42.33742287,-71.0870758733,-39.935,328065.889531,4689350.52447,19,T,5
1582845586401338044,476,1582845586401035070,GNSSpuck,42.33742121,-71.0870759917,-39.681,328065.875258,4689350.34037,19,T,5
1582845587414956625,477,1582845587413240909,GNSSpuck,42.3374196117,-71.0870761217,-39.454,328065.860192,4689350.16315,19,T,5
1582845588413351942,478,1582845588412096738,GNSSpuck,42.33741749,-71.0870761383,-39.176,328065.853037,4689349.92759,19,T,5
1582845589424241122,479,1582845589421074628,GNSSpuck,42.3374154633,-71.087076345,-38.852,328065.830487,4689349.70297,19,T,5
1582845590414412665,480,1582845590412862300,GNSSpuck,42.3374130483,-71.0870764417,-38.545,328065.815942,4689349.43499,19,T,5
1582845591505044627,481,1582845591502399444,GNSSpuck,42.3374106833,-71.087076585,-38.23,328065.797688,4689349.17267,19,T,5
1582845592414860051,482,1582845592413282155,GNSSpuck,42.3374076983,-71.0870770433,-37.77,328065.751793,4689348.84213,19,T,5
1582845593509443477,483,1582845593507931709,GNSSpuck,42.3374048083,-71.087077205,-37.401,328065.730598,4689348.52155,19,T,5
1582845594496774306,484,1582845594495650291,GNSSpuck,42.3374015583,-71.0870776267,-36.949,328065.687002,4689348.16151,19,T,5
1582845595524033689,485,1582845595519680738,GNSSpuck,42.337398255,-71.0870779367,-36.51,328065.65246,4689347.79533,19,T,5
1582845596508466490,486,1582845596506097078,GNSSpuck,42.3373954517,-71.08707819,-36.137,328065.623949,4689347.48455,19,T,5
1582845597429801479,487,1582845597427372694,GNSSpuck,42.337392895,-71.0870784433,-35.783,328065.596111,4689347.20117,19,T,5
1582845598421423393,488,1582845598419035196,GNSSpuck,42.337390495,-71.0870786233,-35.454,328065.574741,4689346.93503,19,T,5
1582845599553447953,489,1582845599553083181,GNSSpuck,42.3373886283,-71.087078715,-35.201,328065.562101,4689346.72794,19,T,5
1582845600423467287,490,1582845600420587539,GNSSpuck,42.3373877633,-71.0870785667,-35.099,328065.571964,4689346.63158,19,T,5
1582845601421571926,491,1582845601420118570,GNSSpuck,42.3373821517,-71.0870793717,-34.268,328065.490351,4689346.01008,19,T,5
1582845602425602870,492,1582845602421914815,GNSSpuck,42.3373772333,-71.0870800467,-33.582,328065.421337,4689345.4653,19,T,5
1582845603422077553,493,1582845603419765472,GNSSpuck,42.3373735083,-71.08708044,-33.063,328065.378781,4689345.05246,19,T,5
1582845604418088924,494,1582845604415292978,GNSSpuck,42.3373707117,-71.0870807167,-32.672,328065.348366,4689344.74247,19,T,5
1582845605413526876,495,1582845605413332462,GNSSpuck,42.3373685933,-71.08708088,-32.372,328065.329136,4689344.50758,19,T,5
1582845606414671187,496,1582845606412449836,GNSSpuck,42.3373669783,-71.08708089,-32.155,328065.323911,4689344.32827,19,T,5
1582845607428028789,497,1582845607425054550,GNSSpuck,42.3373627867,-71.0870814133,-31.533,328065.269373,4689343.86387,19,T,5
1582845608419359060,498,1582845608418019771,GNSSpuck,42.3373591017,-71.0870817767,-31.0,328065.229397,4689343.45542,19,T,5
1582845609420171537,499,1582845609419858455,GNSSpuck,42.337354935,-71.0870822117,-30.414,328065.182204,4689342.99362,19,T,5
1582845610415799729,500,1582845610415575742,GNSSpuck,42.3373517033,-71.08708247,-29.961,328065.152114,4689342.63529,19,T,5
1582845611422717301,501,1582845611422224521,GNSSpuck,42.33734876,-71.0870827033,-29.534,328065.124869,4689342.30893,19,T,5
1582845612428194615,502,1582845612425164222,GNSSpuck,42.3373455883,-71.08708293,-29.088,328065.097551,4689341.95719,19,T,5
1582845613431080278,503,1582845613428915977,GNSSpuck,42.337342865,-71.08708309,-28.696,328065.076948,4689341.65511,19,T,5
1582845614426414906,504,1582845614422652482,GNSSpuck,42.3373407017,-71.0870831767,-28.388,328065.063912,4689341.41507,19,T,5
1582845615431901358,505,1582845615429734468,GNSSpuck,42.3373389833,-71.0870831217,-28.137,328065.06376,4689341.22415,19,T,5
1582845616418682546,506,1582845616416970729,GNSSpuck,42.33733621,-71.08708323,-27.714,328065.047276,4689340.91641,19,T,5
1582845617426297048,507,1582845617423968076,GNSSpuck,42.3373338083,-71.087083285,-27.361,328065.036199,4689340.64983,19,T,5
1582845618419387256,508,1582845618417784929,GNSSpuck,42.337331655,-71.0870832383,-27.037,328065.034175,4689340.41063,19,T,5
1582845619432635109,509,1582845619430668354,GNSSpuck,42.3373293583,-71.0870832367,-26.664,328065.028053,4689340.1556,19,T,5
1582845620424850562,510,1582845620422866106,GNSSpuck,42.3373272317,-71.0870832667,-26.344,328065.019786,4689339.91951,19,T,5
1582845621429315303,511,1582845621427397727,GNSSpuck,42.3373255367,-71.0870831533,-26.079,328065.024503,4689339.73106,19,T,5
1582845622426070415,512,1582845622424531221,GNSSpuck,42.33732389,-71.0870831067,-25.825,328065.02386,4689339.54812,19,T,5
1582845623555335967,513,1582845623553277730,GNSSpuck,42.3373221517,-71.0870830767,-25.546,328065.021593,4689339.35503,19,T,5
1582845624557865697,514,1582845624553876876,GNSSpuck,42.3373201467,-71.087082965,-25.22,328065.025329,4689339.13216,19,T,5
1582845625525191590,515,1582845625522726774,GNSSpuck,42.337318545,-71.0870828383,-24.969,328065.031399,4689338.95405,19,T,5
1582845626513170502,516,1582845626509767532,GNSSpuck,42.337316715,-71.0870828,-24.66,328065.029569,4689338.75077,19,T,5
1582845627516088283,517,1582845627513480186,GNSSpuck,42.3373150883,-71.087082695,-24.396,328065.033786,4689338.56993,19,T,5
1582845628513485420,518,1582845628511883735,GNSSpuck,42.3373137867,-71.087082625,-24.185,328065.036005,4689338.42525,19,T,5
1582845629556155600,519,1582845629554225683,GNSSpuck,42.3373127917,-71.0870824233,-24.009,328065.049908,4689338.31435,19,T,5
1582845630506555205,520,1582845630505059003,GNSSpuck,42.337310845,-71.0870825933,-23.653,328065.030597,4689338.09853,19,T,5
1582845631426317115,521,1582845631424257516,GNSSpuck,42.337309025,-71.08708255,-23.369,328065.029207,4689337.89635,19,T,5
1582845632418599678,522,1582845632417206287,GNSSpuck,42.3373080517,-71.0870825133,-23.152,328065.029575,4689337.78819,19,T,5
1582845633429273919,523,1582845633426585912,GNSSpuck,42.3373074433,-71.08708232,-23.046,328065.043844,4689337.72025,19,T,5
1582845634422758953,524,1582845634420537710,GNSSpuck,42.3373065983,-71.08708193,-22.956,328065.073671,4689337.62563,19,T,5
1582845635429025309,525,1582845635426159858,GNSSpuck,42.337306405,-71.08708186,-22.919,328065.078911,4689337.60402,19,T,5
1582845636418317125,526,1582845636417244911,GNSSpuck,42.3373055967,-71.0870818517,-22.724,328065.077395,4689337.51424,19,T,5
1582845637421518605,527,1582845637420577526,GNSSpuck,42.3373054433,-71.0870814367,-22.763,328065.111166,4689337.49638,19,T,5
1582845638421383341,528,1582845638418081045,GNSSpuck,42.3373056083,-71.0870813117,-22.742,328065.121914,4689337.51445,19,T,5
1582845639434020391,529,1582845639431808233,GNSSpuck,42.3373056733,-71.087081045,-22.742,328065.14406,4689337.52113,19,T,5
1582845640417233708,530,1582845640416074275,GNSSpuck,42.33730582,-71.08708078,-22.755,328065.166291,4689337.53688,19,T,5
1582845641419483509,531,1582845641417251348,GNSSpuck,42.3371814433,-71.087096895,-3.996,328063.499694,4689323.75838,19,T,5
1582845642431021722,532,1582845642429950714,GNSSpuck,42.3370829467,-71.087109465,40.021,328062.195678,4689312.8465,19,T,5
1582845643424409523,533,1582845643424024820,GNSSpuck,42.3371331517,-71.0870954783,15.095,328063.484789,4689318.3931,19,T,5
1582845644411185029,534,1582845644409767389,GNSSpuck,42.3371423183,-71.0870993883,13.117,328063.18765,4689319.41889,19,T,5
1582845645423259930,535,1582845645422837495,GNSSpuck,42.33716072,-71.0871195467,13.538,328061.577075,4689321.50302,19,T,5
1582845646414823111,536,1582845646412281513,GNSSpuck,42.3371691967,-71.0871290017,14.023,328060.821236,4689322.46341,19,T,5
1582845647415704243,537,1582845647412966966,GNSSpuck,42.3371743233,-71.0871354417,14.622,328060.304654,4689323.0457,19,T,5
1582845648424870764,538,1582845648422063589,GNSSpuck,42.3371777483,-71.0871398683,15.227,328059.949302,4689323.43498,19,T,5
1582845649415715015,539,1582845649414516210,GNSSpuck,42.3371614517,-71.0871235483,15.446,328061.249395,4689321.59236,19,T,5
1582845650427834612,540,1582845650424433708,GNSSpuck,42.337161175,-71.087123505,15.83,328061.252211,4689321.56155,19,T,5
1582845651428911628,541,1582845651427141666,GNSSpuck,42.3371607767,-71.0871233767,16.251,328061.261698,4689321.51705,19,T,5
1582845652420546875,542,1582845652419192314,GNSSpuck,42.33716048,-71.087123265,16.596,328061.270089,4689321.48389,19,T,5
1582845653422488989,543,1582845653422315359,GNSSpuck,42.3371601533,-71.0871231017,16.96,328061.282655,4689321.44728,19,T,5
1582845654415272242,544,1582845654413868904,GNSSpuck,42.3371597267,-71.0871229833,17.371,328061.291241,4689321.39966,19,T,5
1582845655439977482,545,1582845655437212944,GNSSpuck,42.3371590667,-71.0871229967,17.883,328061.288344,4689321.3264,19,T,5
1582845656426392971,546,1582845656423769950,GNSSpuck,42.33715828,-71.0871230083,18.418,328061.285238,4689321.23907,19,T,5
1582845657415899754,547,1582845657414505004,GNSSpuck,42.33715868,-71.0871226483,18.495,328061.315987,4689321.28276,19,T,5
1582845658415330011,548,1582845658413508653,GNSSpuck,42.33715879,-71.0871225,18.599,328061.328507,4689321.29468,19,T,5
1582845659425325639,549,1582845659422192811,GNSSpuck,42.3371590517,-71.0871222017,18.659,328061.353798,4689321.32313,19,T,5
1582845660420820506,550,1582845660420532226,GNSSpuck,42.3371603133,-71.087121385,18.19,328061.424517,4689321.46158,19,T,5
1582845661429811800,551,1582845661426609992,GNSSpuck,42.3371615583,-71.08712078,17.744,328061.477753,4689321.5986,19,T,5
1582845662421780386,552,1582845662417655944,GNSSpuck,42.33716432,-71.0871203817,16.682,328061.518096,4689321.90446,19,T,5
1582845663418990443,553,1582845663417019844,GNSSpuck,42.3371662933,-71.0871196467,15.892,328061.584026,4689322.1221,19,T,5
1582845664419083867,554,1582845664417710781,GNSSpuck,42.3371681167,-71.087119035,15.204,328061.639388,4689322.32333,19,T,5
1582845665436186227,555,1582845665432561635,GNSSpuck,42.3371697267,-71.087118445,14.581,328061.692382,4689322.50091,19,T,5
1582845666417532868,556,1582845666416315317,GNSSpuck,42.33717116,-71.08711793,14.034,328061.738716,4689322.65903,19,T,5
1582845667426483340,557,1582845667424523591,GNSSpuck,42.3371725583,-71.0871174667,13.522,328061.780699,4689322.81337,19,T,5
1582845668420811919,558,1582845668417528390,GNSSpuck,42.3371737583,-71.0871170433,13.082,328061.818845,4689322.94576,19,T,5
1582845669430094558,559,1582845669429826736,GNSSpuck,42.3371665433,-71.08711871,16.987,328061.661874,4689322.14796,19,T,5
1582845670421980586,560,1582845670420302391,GNSSpuck,42.3371673967,-71.0871182933,16.845,328061.698527,4689322.24188,19,T,5
1582845671427568963,561,1582845671427306413,GNSSpuck,42.337168175,-71.0871178667,16.71,328061.735799,4689322.32744,19,T,5
1582845672418002961,562,1582845672416265964,GNSSpuck,42.3371690417,-71.08711742,16.566,328061.774959,4689322.42278,19,T,5
1582845673429910598,563,1582845673427295923,GNSSpuck,42.3371684683,-71.087116525,16.699,328061.84713,4689322.3573,19,T,5
1582845674428454117,564,1582845674426281929,GNSSpuck,42.33716876,-71.0871161667,16.629,328061.877446,4689322.38896,19,T,5
1582845675429582624,565,1582845675428006172,GNSSpuck,42.337169085,-71.0871157133,16.619,328061.915679,4689322.42414,19,T,5
1582845676412508827,566,1582845676411778926,GNSSpuck,42.3371695167,-71.0871153867,16.555,328061.943768,4689322.47141,19,T,5
1582845677419173369,567,1582845677417575597,GNSSpuck,42.33717049,-71.0871152983,16.411,328061.953698,4689322.57931,19,T,5
1582845678424282971,568,1582845678420907258,GNSSpuck,42.3371712317,-71.0871149483,16.31,328061.984554,4689322.66096,19,T,5
1582845679422259168,569,1582845679421004533,GNSSpuck,42.3371720267,-71.0871145333,16.163,328062.02091,4689322.7484,19,T,5
1582845680418088260,570,1582845680416318893,GNSSpuck,42.3371727283,-71.0871141033,16.014,328062.058248,4689322.82544,19,T,5
1582845681425849157,571,1582845681424402713,GNSSpuck,42.337173305,-71.087113665,15.899,328062.095931,4689322.88859,19,T,5
1582845682428798267,572,1582845682424504280,GNSSpuck,42.33717382,-71.087113215,15.794,328062.134407,4689322.94487,19,T,5
1582845683431284898,573,1582845683429182529,GNSSpuck,42.33717468,-71.0871126117,15.649,328062.186456,4689323.03915,19,T,5
1582845684413159366,574,1582845684411988973,GNSSpuck,42.3371757283,-71.0871120433,15.455,328062.236135,4689323.15441,19,T,5
1582845685418066463,575,1582845685417080402,GNSSpuck,42.33717673,-71.0871116617,15.311,328062.270309,4689323.26486,19,T,5
1582845686417971204,576,1582845686415788650,GNSSpuck,42.3371775417,-71.0871112,15.187,328062.310555,4689323.35406,19,T,5
1582845687431846226,577,1582845687430452108,GNSSpuck,42.3371786567,-71.0871106633,14.979,328062.357806,4689323.47679,19,T,5
1582845688418931915,578,1582845688417043924,GNSSpuck,42.3371797867,-71.0871102233,14.866,328062.397135,4689323.60137,19,T,5
1582845689431785912,579,1582845689431534051,GNSSpuck,42.337180705,-71.0871097817,14.729,328062.436024,4689323.70245,19,T,5
1582845690419456456,580,1582845690416946411,GNSSpuck,42.33718135,-71.0871093233,14.54,328062.475542,4689323.77315,19,T,5
1582845691435948239,581,1582845691433448076,GNSSpuck,42.33718226,-71.0871086333,14.389,328062.534867,4689323.8728,19,T,5
1582845692532605623,582,1582845692530362129,GNSSpuck,42.33718315,-71.08710812,14.231,328062.579583,4689323.97059,19,T,5
1582845693428659523,583,1582845693427699804,GNSSpuck,42.3371844983,-71.0871077017,14.049,328062.617722,4689324.11947,19,T,5
1582845694415289463,584,1582845694414316654,GNSSpuck,42.3371855683,-71.0871071583,13.871,328062.6654,4689324.23719,19,T,5
1582845695431406996,585,1582845695426715373,GNSSpuck,42.3371864483,-71.0871066783,13.72,328062.707343,4689324.33393,19,T,5
1582845696420778311,586,1582845696420623064,GNSSpuck,42.3371872917,-71.0871062017,13.593,328062.748911,4689324.42661,19,T,5
1582845697429315973,587,1582845697429044008,GNSSpuck,42.337188235,-71.0871057067,13.43,328062.792262,4689324.53036,19,T,5
1582845698419681958,588,1582845698418294191,GNSSpuck,42.33718905,-71.0871050967,13.295,328062.844738,4689324.61963,19,T,5
1582845699469243510,589,1582845699466326236,GNSSpuck,42.33719026,-71.0871045433,13.083,328062.893622,4689324.75287,19,T,5
1582845700429075192,590,1582845700424768924,GNSSpuck,42.337191415,-71.087104055,12.91,328062.937,4689324.88014,19,T,5
1582845701440590454,591,1582845701437069892,GNSSpuck,42.3371925433,-71.0871035883,12.727,328062.978521,4689325.00449,19,T,5
1582845702426836251,592,1582845702422919750,GNSSpuck,42.33719351,-71.087103195,12.579,328063.01356,4689325.11103,19,T,5
1582845703430815067,593,1582845703429592370,GNSSpuck,42.3371949167,-71.0871025683,12.361,328063.069022,4689325.26597,19,T,5
1582845704424446132,594,1582845704419709682,GNSSpuck,42.3371960117,-71.08710212,12.188,328063.108942,4689325.38665,19,T,5
1582845705433432305,595,1582845705429959774,GNSSpuck,42.33719708,-71.0871017067,12.012,328063.145905,4689325.50444,19,T,5
1582845706412813550,596,1582845706411280632,GNSSpuck,42.3371980417,-71.0871013683,11.879,328063.1764,4689325.61055,19,T,5
1582845707420867279,597,1582845707418734550,GNSSpuck,42.3371987433,-71.08710096,11.775,328063.211952,4689325.68764,19,T,5
1582845708419372161,598,1582845708415894269,GNSSpuck,42.33719931,-71.0871006217,11.681,328063.24137,4689325.74988,19,T,5
1582845709436471512,599,1582845709432830095,GNSSpuck,42.3371997767,-71.0871002583,11.605,328063.272575,4689325.80096,19,T,5
1582845710415763768,600,1582845710414092302,GNSSpuck,42.3372000967,-71.08709994,11.546,328063.299672,4689325.83585,19,T,5
1582845711425888081,601,1582845711424426317,GNSSpuck,42.3372004667,-71.0870995983,11.489,328063.328829,4689325.87625,19,T,5
1582845712434269658,602,1582845712431191205,GNSSpuck,42.3372008633,-71.0870993367,11.418,328063.351467,4689325.91976,19,T,5
1582845713426472769,603,1582845713425269365,GNSSpuck,42.3372017683,-71.08709861,11.222,328063.413799,4689326.01879,19,T,5
1582845714418236899,604,1582845714417068719,GNSSpuck,42.3372024483,-71.087098315,11.132,328063.439956,4689326.0937,19,T,5
1582845715422053845,605,1582845715421784162,GNSSpuck,42.3372031,-71.0870979733,11.038,328063.46988,4689326.16537,19,T,5
1582845716416106797,606,1582845716413775444,GNSSpuck,42.337203575,-71.0870977767,10.985,328063.487377,4689326.21772,19,T,5
1582845717430293805,607,1582845717425782203,GNSSpuck,42.337204045,-71.0870975183,10.922,328063.50994,4689326.26939,19,T,5
1582845718423145700,608,1582845718419582366,GNSSpuck,42.3372044667,-71.0870972417,10.863,328063.533882,4689326.31565,19,T,5
1582845719418883309,609,1582845719418641328,GNSSpuck,42.33720469,-71.087096865,10.829,328063.565522,4689326.33969,19,T,5
1582845720416612816,610,1582845720416306495,GNSSpuck,42.3372051467,-71.0870966867,10.765,328063.581459,4689326.39004,19,T,5
1582845721428429318,611,1582845721425766468,GNSSpuck,42.3372066017,-71.0870963117,10.552,328063.616318,4689326.55084,19,T,5
1582845722425732786,612,1582845722422281980,GNSSpuck,42.3372077767,-71.0870959233,10.381,328063.651513,4689326.68053,19,T,5
1582845723423294364,613,1582845723422076702,GNSSpuck,42.33721139,-71.0870959183,9.396,328063.661773,4689327.08176,19,T,4
1582845724419538593,614,1582845724419282197,GNSSpuck,42.33720902,-71.0870951867,10.202,328063.715591,4689326.81711,19,T,5
1582845725434569586,615,1582845725433036804,GNSSpuck,42.33720959,-71.0870948283,10.142,328063.746666,4689326.87968,19,T,5
1582845726419453461,616,1582845726418389320,GNSSpuck,42.337210175,-71.0870943517,10.049,328063.78753,4689326.94367,19,T,5
1582845727481321686,617,1582845727475581645,GNSSpuck,42.3372112617,-71.0870939817,9.901,328063.820974,4689327.06359,19,T,5
1582845728424554057,618,1582845728422705411,GNSSpuck,42.3372121533,-71.0870936833,9.774,328063.847982,4689327.162,19,T,5
1582845729427919455,619,1582845729426817178,GNSSpuck,42.3372129383,-71.0870934217,9.679,328063.871678,4689327.24864,19,T,5
1582845730424524500,620,1582845730422304868,GNSSpuck,42.3372136233,-71.087093225,9.599,328063.889748,4689327.32431,19,T,5
1582845731429971432,621,1582845731428893327,GNSSpuck,42.3372144633,-71.087093045,9.461,328063.906866,4689327.41722,19,T,5
1582845732413107837,622,1582845732412876605,GNSSpuck,42.337215125,-71.0870928817,9.401,328063.922125,4689327.49036,19,T,5
1582845733431337022,623,1582845733430006027,GNSSpuck,42.3372159783,-71.087092745,9.269,328063.93571,4689327.58484,19,T,5
1582845734421094710,624,1582845734418692827,GNSSpuck,42.3372166567,-71.0870926283,9.305,328063.947171,4689327.65993,19,T,5
1582845735436694029,625,1582845735433303117,GNSSpuck,42.3372179183,-71.0870923717,9.113,328063.971754,4689327.79951,19,T,5
1582845736414894434,626,1582845736413403987,GNSSpuck,42.3372190867,-71.0870919667,8.922,328064.008304,4689327.92842,19,T,5
1582845737422053675,627,1582845737421696186,GNSSpuck,42.337220275,-71.0870916867,8.72,328064.03461,4689328.05981,19,T,5
1582845738421339950,628,1582845738418947696,GNSSpuck,42.337221145,-71.08709152,8.579,328064.050712,4689328.15608,19,T,5
1582845739436975553,629,1582845739433217287,GNSSpuck,42.3372219083,-71.0870913317,8.47,328064.068308,4689328.24046,19,T,5
1582845740419894651,630,1582845740418367147,GNSSpuck,42.3372216467,-71.0870907383,8.547,328064.116476,4689328.21021,19,T,5
1582845741420346056,631,1582845741419421672,GNSSpuck,42.3372219383,-71.0870905633,8.508,328064.131688,4689328.24224,19,T,5
1582845742415425323,632,1582845742414492607,GNSSpuck,42.3372222483,-71.087090415,8.466,328064.144754,4689328.27636,19,T,5
1582845743422893159,633,1582845743421867847,GNSSpuck,42.3372224733,-71.0870902217,8.443,328064.161294,4689328.30096,19,T,5
1582845744415652057,634,1582845744414334535,GNSSpuck,42.3372236167,-71.0870904717,8.22,328064.143814,4689328.42842,19,T,5
1582845745429213071,635,1582845745428395509,GNSSpuck,42.337225515,-71.0870916,8.015,328064.056032,4689328.6415,19,T,4
1582845746418635952,636,1582845746417327880,GNSSpuck,42.337225635,-71.0870916233,7.987,328064.054436,4689328.65487,19,T,4
1582845747437325046,637,1582845747435828447,GNSSpuck,42.3372254133,-71.0870917917,8.092,328064.039964,4689328.6306,19,T,4
1582845748424673747,638,1582845748423080682,GNSSpuck,42.3372281617,-71.0870893583,7.546,328064.247922,4689328.93086,19,T,5
1582845749429573433,639,1582845749429387331,GNSSpuck,42.3372279617,-71.0870875833,7.51,328064.393609,4689328.90506,19,T,4
1582845750421571654,640,1582845750420078754,GNSSpuck,42.3372299083,-71.087088875,7.27,328064.292502,4689329.12383,19,T,5
1582845751421385844,641,1582845751420420885,GNSSpuck,42.3372310567,-71.087088575,7.104,328064.320347,4689329.25074,19,T,5
1582845752416612560,642,1582845752414934635,GNSSpuck,42.33723215,-71.0870882867,6.925,328064.347081,4689329.37156,19,T,5
1582845753432801814,643,1582845753431180715,GNSSpuck,42.3372333417,-71.0870879283,6.719,328064.379849,4689329.50317,19,T,5
1582845754422300277,644,1582845754421175241,GNSSpuck,42.337234295,-71.08708761,6.556,328064.408673,4689329.60838,19,T,5
1582845755420380078,645,1582845755418188810,GNSSpuck,42.3372345883,-71.0870871983,6.499,328064.443387,4689329.64012,19,T,5
1582845756418737114,646,1582845756417299985,GNSSpuck,42.337234915,-71.08708692,6.449,328064.467208,4689329.67583,19,T,5
1582845757430215482,647,1582845757427483320,GNSSpuck,42.337235205,-71.08708667,6.4,328064.488594,4689329.70753,19,T,5
1582845758420817623,648,1582845758419007301,GNSSpuck,42.3372354833,-71.0870864133,6.355,328064.510498,4689329.73792,19,T,5
1582845759427066560,649,1582845759425312280,GNSSpuck,42.3372357933,-71.0870859067,6.277,328064.553084,4689329.77132,19,T,5
1582845760418811452,650,1582845760417420148,GNSSpuck,42.3372361217,-71.087085625,6.218,328064.577184,4689329.80721,19,T,5
1582845761423389728,651,1582845761421923875,GNSSpuck,42.337236365,-71.08708533,6.179,328064.60215,4689329.83363,19,T,5
1582845762421488551,652,1582845762420530080,GNSSpuck,42.337236505,-71.0870850317,6.163,328064.62711,4689329.84857,19,T,5
1582845763436134932,653,1582845763433231353,GNSSpuck,42.33723676,-71.08708477,6.113,328064.649362,4689329.87636,19,T,5
1582845764420460853,654,1582845764418282985,GNSSpuck,42.3372369483,-71.087084545,6.076,328064.668412,4689329.89682,19,T,5
1582845765419275126,655,1582845765418985843,GNSSpuck,42.3372370133,-71.087084315,6.059,328064.687537,4689329.90357,19,T,5
1582845766414404879,656,1582845766412992954,GNSSpuck,42.33723737,-71.087084025,6.034,328064.712401,4689329.94259,19,T,5
1582845767423247130,657,1582845767422135353,GNSSpuck,42.337238265,-71.0870838317,5.878,328064.730768,4689330.04158,19,T,5
1582845768415102938,658,1582845768414323568,GNSSpuck,42.3372388783,-71.0870835783,5.77,328064.75331,4689330.10917,19,T,5
1582845769413258991,659,1582845769412485122,GNSSpuck,42.3372388567,-71.0870831717,5.715,328064.786754,4689330.10595,19,T,5
1582845770412262831,660,1582845770411992073,GNSSpuck,42.3372392583,-71.0870832083,5.657,328064.784828,4689330.15062,19,T,5
1582845771422483582,661,1582845771422214031,GNSSpuck,42.337239845,-71.0870829,5.501,328064.811828,4689330.21514,19,T,5
1582845772414672302,662,1582845772412983655,GNSSpuck,42.3372402717,-71.0870827267,5.448,328064.827271,4689330.26217,19,T,5
1582845773425325223,663,1582845773424441576,GNSSpuck,42.3372406867,-71.0870825617,5.378,328064.841995,4689330.30792,19,T,5
1582845774424313314,664,1582845774421311378,GNSSpuck,42.3372410433,-71.0870824267,5.314,328064.854089,4689330.34725,19,T,5
